User_ID,Device_Model,Operating_System,App_Usage_Time,Screen_On_Time,Battery_Drain,Number_of_Apps_Installed,Data_Usage,Age,Gender,User_Behavior_Class,Battery_Intensity,User_Status,App_Distraction_Index,Battery_Stress_Score,Generation,Usage_Efficiency,Digital_Burnout_Score,User_Persona,Battery_Efficiency_Level,Extreme_Usage_Flag,Risk_Score,Addiction_Risk_Level
624,OnePlus 9,Android,42,1.8,417,15,284,21,Male,1,231.67,Basic,2.8,0.6810551558752997,Gen Z,0.38888888888888884,0.27,Male - Gen Z,Low Drain,Normal,13.957549058870647,Low Risk
625,Samsung Galaxy S21,Android,36,1.5,310,15,272,45,Male,1,206.67,Basic,2.4,0.8774193548387097,Gen X / Boomers,0.39999999999999997,0.22,Male - Gen X / Boomers,Low Drain,Normal,12.813376051261514,Low Risk
626,OnePlus 9,Android,55,1.8,328,12,196,31,Female,1,182.22,Basic,4.58,0.5975609756097561,Millennials,0.5092592592592592,0.22,Female - Millennials,Low Drain,Normal,11.991189427312776,Low Risk
627,iPhone 12,iOS,210,5.0,1614,53,679,55,Female,3,322.8,Regular,3.96,0.42069392812887235,Gen X / Boomers,0.7,2.65,Female - Gen X / Boomers,High Drain,Normal,40.88506207448939,Medium Risk
628,iPhone 12,iOS,227,5.2,1446,46,920,59,Male,3,278.08,Regular,4.93,0.636237897648686,Gen X / Boomers,0.7275641025641025,2.39,Male - Gen X / Boomers,Low Drain,Normal,42.32599118942731,Medium Risk
629,Xiaomi Mi 11,Android,47,1.2,437,18,234,55,Male,1,364.17,Basic,2.61,0.5354691075514875,Gen X / Boomers,0.6527777777777778,0.22,Male - Gen X / Boomers,Low Drain,Normal,12.265919102923508,Low Risk
630,iPhone 12,iOS,461,6.3,1988,62,1004,21,Male,4,315.56,Heavy,7.44,0.5050301810865191,Gen Z,1.2195767195767198,3.91,Male - Gen Z,High Drain,Normal,51.85035375784275,Medium Risk
631,Google Pixel 5,Android,94,3.1,1078,38,489,25,Male,2,347.74,Casual,2.47,0.4536178107606679,Millennials,0.5053763440860215,1.18,Male - Millennials,Low Drain,Normal,27.723534908556935,Low Risk
632,Samsung Galaxy S21,Android,216,5.1,1483,54,977,45,Female,3,290.78,Regular,4.0,0.6587997302764667,Gen X / Boomers,0.7058823529411765,2.75,Female - Gen X / Boomers,Low Drain,Normal,45.10172206647978,Medium Risk
633,iPhone 12,iOS,496,10.2,2587,84,1921,56,Female,5,253.63,Addicted,5.9,0.7425589485890993,Gen X / Boomers,0.8104575163398694,8.57,Female - Gen X / Boomers,High Drain,Normal,82.53424108930717,High Risk
634,OnePlus 9,Android,138,3.2,1142,31,366,29,Female,2,356.88,Casual,4.45,0.3204903677758319,Millennials,0.7187499999999999,0.99,Female - Millennials,Low Drain,Normal,24.457882792684554,Low Risk
635,iPhone 12,iOS,318,6.6,2055,67,1253,43,Male,4,311.36,Heavy,4.75,0.6097323600973236,Gen X / Boomers,0.8030303030303031,4.42,Male - Gen X / Boomers,High Drain,Normal,57.357095180883725,Medium Risk
636,Samsung Galaxy S21,Android,96,3.4,1198,39,401,48,Female,2,352.35,Casual,2.46,0.3347245409015025,Gen X / Boomers,0.4705882352941177,1.33,Female - Gen X / Boomers,Low Drain,Normal,27.969296489120275,Low Risk
637,OnePlus 9,Android,510,10.7,2433,90,1729,47,Male,5,227.38,Addicted,5.67,0.7106452938758734,Gen X / Boomers,0.7943925233644861,9.63,Male - Gen X / Boomers,High Drain,Normal,83.71232145240955,High Risk
638,Xiaomi Mi 11,Android,83,1.1,546,10,289,32,Female,1,496.36,Basic,8.3,0.5293040293040293,Millennials,1.2575757575757573,0.11,Female - Millennials,Low Drain,Normal,10.1691362968896,Low Risk
639,Google Pixel 5,Android,417,6.2,2074,63,1135,35,Female,4,334.52,Heavy,6.62,0.54725168756027,Millennials,1.1209677419354838,3.91,Female - Millennials,High Drain,Normal,53.39393939393939,Medium Risk
640,Google Pixel 5,Android,538,9.8,2778,91,2080,35,Female,5,283.47,Addicted,5.91,0.7487401007919366,Millennials,0.9149659863945577,8.92,Female - Millennials,High Drain,Normal,85.23241222800695,High Risk
641,Samsung Galaxy S21,Android,63,1.8,321,11,271,42,Male,1,178.33,Basic,5.73,0.8442367601246106,Gen X / Boomers,0.5833333333333334,0.2,Male - Gen X / Boomers,Low Drain,Normal,12.589240421839541,Low Risk
642,OnePlus 9,Android,50,1.4,443,16,255,26,Female,1,316.43,Basic,3.12,0.5756207674943566,Millennials,0.5952380952380953,0.22,Female - Millennials,Low Drain,Normal,12.578827926845548,Low Risk
643,Google Pixel 5,Android,502,8.2,2597,90,1553,27,Male,5,316.71,Addicted,5.58,0.5979976896418945,Millennials,1.0203252032520327,7.38,Male - Millennials,High Drain,Normal,73.2644506741423,High Risk
644,OnePlus 9,Android,105,3.3,723,35,566,46,Male,2,219.09,Casual,3.0,0.7828492392807745,Gen X / Boomers,0.5303030303030303,1.16,Male - Gen X / Boomers,Low Drain,Normal,28.40622079829128,Low Risk
645,Google Pixel 5,Android,186,4.8,1494,53,949,20,Female,3,311.25,Regular,3.51,0.6352074966532798,Gen Z,0.6458333333333334,2.54,Female - Gen Z,Low Drain,Normal,43.46228807902817,Medium Risk
646,Xiaomi Mi 11,Android,174,2.9,1197,23,345,20,Female,2,412.76,Casual,7.57,0.2882205513784461,Gen Z,1.0,0.67,Female - Gen Z,Low Drain,Normal,20.78133760512615,Low Risk
647,Samsung Galaxy S21,Android,89,1.3,314,16,201,58,Female,1,241.54,Basic,5.56,0.6401273885350318,Gen X / Boomers,1.141025641025641,0.21,Female - Gen X / Boomers,Low Drain,Normal,11.596716059271127,Low Risk
648,iPhone 12,iOS,66,1.5,565,17,283,42,Female,1,376.67,Basic,3.88,0.5008849557522124,Gen X / Boomers,0.7333333333333334,0.26,Female - Gen X / Boomers,Low Drain,Normal,13.551595247630491,Low Risk
649,iPhone 12,iOS,389,6.3,2294,76,1334,53,Male,4,364.13,Heavy,5.12,0.5815170008718396,Gen X / Boomers,1.029100529100529,4.79,Male - Gen X / Boomers,High Drain,Normal,60.05753570951809,Medium Risk
650,Xiaomi Mi 11,Android,186,5.4,1627,58,790,31,Female,3,301.3,Regular,3.21,0.4855562384757222,Millennials,0.5740740740740741,3.13,Female - Millennials,High Drain,Normal,45.06714724335869,Medium Risk
651,Google Pixel 5,Android,149,2.0,1041,39,356,49,Male,2,520.5,Casual,3.82,0.34197886647454373,Gen X / Boomers,1.2416666666666667,0.78,Male - Gen X / Boomers,Low Drain,Normal,22.76198104391937,Low Risk
652,iPhone 12,iOS,69,1.7,519,10,167,51,Female,1,305.29,Basic,6.9,0.3217726396917148,Gen X / Boomers,0.676470588235294,0.17,Female - Gen X / Boomers,Low Drain,Normal,10.70337738619677,Low Risk
653,Xiaomi Mi 11,Android,206,5.2,1632,47,694,30,Male,3,313.85,Regular,4.38,0.4252450980392157,Millennials,0.6602564102564102,2.44,Male - Millennials,High Drain,Normal,39.91376318248565,Low Risk
654,Samsung Galaxy S21,Android,49,1.2,365,19,144,29,Male,1,304.17,Basic,2.58,0.39452054794520547,Millennials,0.6805555555555556,0.23,Male - Millennials,Low Drain,Normal,11.487651848885328,Low Risk
655,Google Pixel 5,Android,594,10.5,2839,91,1647,56,Male,5,270.38,Addicted,6.53,0.5801338499471645,Gen X / Boomers,0.9428571428571428,9.56,Male - Gen X / Boomers,High Drain,Normal,82.3635028701108,High Risk
656,Google Pixel 5,Android,104,3.7,1028,29,493,39,Male,2,277.84,Casual,3.59,0.4795719844357977,Millennials,0.46846846846846846,1.07,Male - Millennials,Low Drain,Normal,27.04431985048725,Low Risk
657,Google Pixel 5,Android,262,5.6,1489,59,628,54,Female,3,265.89,Regular,4.44,0.42175957018132976,Gen X / Boomers,0.7797619047619048,3.3,Female - Gen X / Boomers,Low Drain,Normal,44.09050861033239,Medium Risk
658,Xiaomi Mi 11,Android,278,5.3,1368,56,894,40,Female,3,258.11,Regular,4.96,0.6535087719298246,Millennials,0.8742138364779876,2.97,Female - Millennials,Low Drain,Normal,45.37725270324389,Medium Risk
659,Xiaomi Mi 11,Android,463,6.8,2358,68,1236,43,Female,4,346.76,Heavy,6.81,0.5241730279898219,Gen X / Boomers,1.1348039215686274,4.62,Female - Gen X / Boomers,High Drain,Normal,58.122547056467766,Medium Risk
660,Xiaomi Mi 11,Android,505,9.6,2464,91,2375,35,Male,5,256.67,Addicted,5.55,0.9638798701298701,Millennials,0.876736111111111,8.74,Male - Millennials,High Drain,Normal,88.10999866506475,High Risk
661,Google Pixel 5,Android,50,1.5,387,12,146,59,Male,1,258.0,Basic,4.17,0.3772609819121447,Gen X / Boomers,0.5555555555555556,0.18,Male - Gen X / Boomers,Low Drain,Normal,10.39046856227473,Low Risk
662,Xiaomi Mi 11,Android,138,3.1,947,29,545,48,Male,2,305.48,Casual,4.76,0.5755015839493136,Gen X / Boomers,0.7419354838709676,0.9,Male - Gen X / Boomers,Low Drain,Normal,25.66906955012682,Low Risk
663,Xiaomi Mi 11,Android,130,3.2,1189,37,448,45,Male,2,371.56,Casual,3.51,0.3767872161480236,Gen X / Boomers,0.6770833333333333,1.18,Male - Gen X / Boomers,Low Drain,Normal,27.261246829528766,Low Risk
664,Google Pixel 5,Android,469,6.4,1858,78,1297,55,Female,4,290.31,Heavy,6.01,0.6980624327233584,Gen X / Boomers,1.2213541666666665,4.99,Female - Gen X / Boomers,High Drain,Normal,60.552396208783875,Medium Risk
665,Xiaomi Mi 11,Android,555,10.3,2568,83,2003,52,Male,5,249.32,Addicted,6.69,0.7799844236760125,Gen X / Boomers,0.8980582524271844,8.55,Male - Gen X / Boomers,High Drain,Normal,83.54972633827259,High Risk
666,iPhone 12,iOS,198,5.4,1544,53,635,53,Male,3,285.93,Regular,3.74,0.4112694300518135,Gen X / Boomers,0.611111111111111,2.86,Male - Gen X / Boomers,High Drain,Normal,41.68976104658924,Medium Risk
667,Samsung Galaxy S21,Android,529,11.4,2891,82,1845,46,Male,5,253.6,Addicted,6.45,0.638187478381183,Gen X / Boomers,0.7733918128654971,9.35,Male - Gen X / Boomers,High Drain,Normal,85.01508476838873,High Risk
668,Samsung Galaxy S21,Android,205,5.5,1699,49,729,36,Male,3,308.91,Regular,4.18,0.4290759270158917,Millennials,0.6212121212121212,2.7,Male - Millennials,High Drain,Normal,41.940328394072885,Medium Risk
669,iPhone 12,iOS,170,2.4,1039,38,334,23,Male,2,432.92,Casual,4.47,0.32146294513955725,Gen Z,1.1805555555555556,0.91,Male - Gen Z,Low Drain,Normal,23.527966893605658,Low Risk
670,Samsung Galaxy S21,Android,160,3.2,648,31,339,27,Female,2,202.5,Casual,5.16,0.5231481481481481,Millennials,0.8333333333333333,0.99,Female - Millennials,Low Drain,Normal,24.13349352556401,Low Risk
671,iPhone 12,iOS,81,1.6,387,13,224,48,Male,1,241.88,Basic,6.23,0.5788113695090439,Gen X / Boomers,0.84375,0.21,Male - Gen X / Boomers,Low Drain,Normal,11.963956748097717,Low Risk
672,Google Pixel 5,Android,468,7.3,1937,64,1209,22,Male,4,265.34,Heavy,7.31,0.6241610738255033,Gen Z,1.0684931506849316,4.67,Male - Gen Z,High Drain,Normal,58.25270324389267,Medium Risk
673,Xiaomi Mi 11,Android,500,11.2,2925,84,2438,27,Male,5,261.16,Addicted,5.95,0.8335042735042735,Millennials,0.7440476190476192,9.41,Male - Millennials,High Drain,Normal,92.07902816713388,High Risk
674,Google Pixel 5,Android,37,1.6,490,18,216,52,Male,1,306.25,Basic,2.06,0.44081632653061226,Gen X / Boomers,0.3854166666666667,0.29,Male - Gen X / Boomers,Low Drain,Normal,13.382992924843144,Low Risk
675,Xiaomi Mi 11,Android,522,11.4,2776,93,1768,27,Female,5,243.51,Addicted,5.61,0.6368876080691642,Millennials,0.763157894736842,10.6,Female - Millennials,High Drain,Normal,87.42330796956348,High Risk
676,Xiaomi Mi 11,Android,81,1.5,545,17,159,40,Male,1,363.33,Basic,4.76,0.29174311926605506,Millennials,0.9,0.26,Male - Millennials,Low Drain,Normal,12.061807502336137,Low Risk
677,OnePlus 9,Android,141,3.8,689,38,576,34,Male,2,181.32,Casual,3.71,0.8359941944847605,Millennials,0.618421052631579,1.44,Male - Millennials,Low Drain,Normal,31.102122547056467,Low Risk
678,Samsung Galaxy S21,Android,115,3.5,706,26,495,52,Female,2,201.71,Casual,4.42,0.7011331444759207,Gen X / Boomers,0.5476190476190477,0.91,Female - Gen X / Boomers,Low Drain,Normal,25.492591109331197,Low Risk
679,Google Pixel 5,Android,298,4.6,1525,59,814,36,Female,3,331.52,Regular,5.05,0.5337704918032787,Millennials,1.0797101449275364,2.71,Female - Millennials,Low Drain,Normal,42.9918568949406,Medium Risk
680,iPhone 12,iOS,33,1.8,334,16,113,36,Female,1,185.56,Basic,2.06,0.3383233532934132,Millennials,0.3055555555555556,0.29,Female - Millennials,Low Drain,Normal,12.206114003470832,Low Risk
681,Google Pixel 5,Android,307,6.1,2105,76,1111,25,Female,4,345.08,Heavy,4.04,0.527790973871734,Millennials,0.8387978142076502,4.64,Female - Millennials,High Drain,Normal,56.711653984781734,Medium Risk
682,Xiaomi Mi 11,Android,380,7.6,2354,77,1191,30,Male,4,309.74,Heavy,4.94,0.505947323704333,Millennials,0.8333333333333334,5.85,Male - Millennials,High Drain,Normal,62.97583767187291,Medium Risk
683,Xiaomi Mi 11,Android,190,5.5,1718,58,815,42,Male,3,312.36,Regular,3.28,0.4743888242142026,Gen X / Boomers,0.5757575757575757,3.19,Male - Gen X / Boomers,High Drain,Normal,45.70084100921105,Medium Risk
684,Samsung Galaxy S21,Android,75,1.6,325,12,225,45,Male,1,203.12,Basic,6.25,0.6923076923076923,Gen X / Boomers,0.78125,0.19,Male - Gen X / Boomers,Low Drain,Normal,11.672940862368176,Low Risk
685,Google Pixel 5,Android,218,4.0,1221,47,822,25,Male,3,305.25,Regular,4.64,0.6732186732186732,Millennials,0.9083333333333333,1.88,Male - Millennials,Low Drain,Normal,37.45160859698305,Low Risk
686,Xiaomi Mi 11,Android,412,6.6,1859,67,1393,18,Male,4,281.67,Heavy,6.15,0.7493275954814417,Gen Z,1.0404040404040404,4.42,Male - Gen Z,High Drain,Normal,59.03911360299025,Medium Risk
687,Google Pixel 5,Android,335,7.7,2037,68,1007,18,Male,4,264.55,Heavy,4.93,0.4943544428080511,Gen Z,0.725108225108225,5.24,Male - Gen Z,High Drain,Normal,58.37124549459351,Medium Risk
688,OnePlus 9,Android,387,6.3,2098,61,1178,54,Male,4,333.02,Heavy,6.34,0.561487130600572,Gen X / Boomers,1.023809523809524,3.84,Male - Gen X / Boomers,High Drain,Normal,53.63783206514484,Medium Risk
689,Google Pixel 5,Android,261,4.9,1589,56,824,52,Female,3,324.29,Regular,4.66,0.5185651353052234,Gen X / Boomers,0.8877551020408162,2.74,Female - Gen X / Boomers,High Drain,Normal,43.20291015885729,Medium Risk
690,Samsung Galaxy S21,Android,541,9.5,2424,98,1550,32,Male,5,255.16,Addicted,5.52,0.6394389438943895,Millennials,0.9491228070175439,9.31,Male - Millennials,High Drain,Normal,79.98598317981578,High Risk
691,Google Pixel 5,Android,195,5.7,1447,48,679,30,Male,3,253.86,Regular,4.06,0.4692467173462336,Millennials,0.5701754385964912,2.74,Male - Millennials,Low Drain,Normal,41.70324389267121,Medium Risk
692,iPhone 12,iOS,178,4.0,856,37,569,51,Female,2,214.0,Casual,4.81,0.6647196261682243,Gen X / Boomers,0.7416666666666667,1.48,Female - Gen X / Boomers,Low Drain,Normal,31.381657989587502,Low Risk
693,Xiaomi Mi 11,Android,378,6.7,1898,78,1455,48,Female,4,283.28,Heavy,4.85,0.7665964172813488,Gen X / Boomers,0.9402985074626865,5.23,Female - Gen X / Boomers,High Drain,Normal,63.450674142304095,Medium Risk
694,Xiaomi Mi 11,Android,505,8.6,2792,82,1709,31,Male,5,324.65,Addicted,6.16,0.6121060171919771,Millennials,0.9786821705426356,7.05,Male - Millennials,High Drain,Normal,74.04779068215191,High Risk
695,Samsung Galaxy S21,Android,564,9.7,2422,83,1985,34,Female,5,249.69,Addicted,6.8,0.8195706028075971,Millennials,0.9690721649484537,8.05,Female - Millennials,High Drain,Normal,81.33346682685888,High Risk
696,iPhone 12,iOS,92,3.9,1082,26,381,22,Male,2,277.44,Casual,3.54,0.3521256931608133,Gen Z,0.3931623931623932,1.01,Male - Gen Z,Low Drain,Normal,25.456280870377785,Low Risk
697,Xiaomi Mi 11,Android,316,6.8,1965,68,1201,59,Male,4,288.97,Heavy,4.65,0.6111959287531806,Gen X / Boomers,0.7745098039215687,4.62,Male - Gen X / Boomers,High Drain,Normal,57.70204245094112,Medium Risk
698,Google Pixel 5,Android,99,3.1,942,22,457,50,Female,2,303.87,Casual,4.5,0.4851380042462845,Gen X / Boomers,0.532258064516129,0.68,Female - Gen X / Boomers,Low Drain,Normal,22.49058870644774,Low Risk
699,Samsung Galaxy S21,Android,62,1.7,431,13,224,44,Male,1,253.53,Basic,4.77,0.5197215777262181,Gen X / Boomers,0.607843137254902,0.22,Male - Gen X / Boomers,Low Drain,Normal,12.29729008143105,Low Risk
700,OnePlus 9,Android,212,5.4,1306,49,828,23,Female,3,241.85,Regular,4.33,0.6339969372128637,Gen Z,0.6543209876543209,2.65,Female - Gen Z,Low Drain,Normal,42.796422373514886,Medium Risk
